date,gz_spread,ebp,est_prob
2005-03-01,1.84029884526466,-0.6386169855082011,0.0510846972362664
2005-04-01,2.123849804550002,-0.3837339114966891,0.0941546478458186
2005-05-01,2.095573548080987,-0.3019511595454967,0.1125082526806282
2005-06-01,1.9517064141976743,-0.4477686017081069,0.0814028675773391
2005-07-01,1.7112655755249837,-0.5507438400173306,0.0636910412134696
2005-08-01,1.799036344160574,-0.5489038853729655,0.0639787937498878
2005-09-01,1.8192294221802885,-0.4566147723281291,0.0797488972367355
2005-10-01,1.868970152017997,-0.3391751594701786,0.1038600571426416
2005-11-01,1.8766400461010648,-0.309160949631265,0.1107942563488296
2005-12-01,1.938260244880912,-0.2803099474141632,0.117766570287516
2006-01-01,1.7809856727547158,-0.3496957839324071,0.1015055787622941
2006-02-01,1.7325564182649502,-0.3049838510509277,0.1117849914831682
2006-03-01,1.703692940493609,-0.3920128400382428,0.0924276146226348
2006-04-01,1.6274586663381525,-0.4291138241350971,0.084975367841394
2006-05-01,1.6407348939685076,-0.3311891848453792,0.1056735564559955
2006-06-01,1.7498725594804556,-0.3403432286345769,0.103596709335806
2006-07-01,1.7956068257685596,-0.2394291922437483,0.128169070672378
2006-08-01,1.804405126510942,-0.2643011141942553,0.1217666725095365
2006-09-01,1.816555742070313,-0.3252433984368217,0.1070385496784672
2006-10-01,1.7122396586037132,-0.3554329846853035,0.1002381112906598
2006-11-01,1.7008695785119523,-0.3242242641597246,0.1072737865940082
2006-12-01,1.5890978284489394,-0.4595592448348697,0.0792040452147378
2007-01-01,1.4951865175440908,-0.5201392195428849,0.0686099020704552
2007-02-01,1.5323029579448273,-0.5151753592684882,0.0694346110223305
2007-03-01,1.5917297287864896,-0.3261551337343538,0.1068284181463709
2007-04-01,1.562129081402342,-0.3288948781739966,0.1061987689855859
2007-05-01,1.471194593637376,-0.5614617947057143,0.0620348191697879
2007-06-01,1.633249752242368,-0.3512600609688099,0.1011588455647878
2007-07-01,2.1365167025746694,0.0585993092271142,0.2229435356153295
2007-08-01,2.2850340752048672,0.1646374058171753,0.2644623019119065
2007-09-01,2.2533671596213987,0.0974606590203945,0.2377129222071172
2007-10-01,2.1881437218423065,0.015941842538262,0.2073503705342066
2007-11-01,2.76134197117763,0.3632040267629497,0.3515034041791471
2007-12-01,2.847961743494156,0.5224075638050296,0.4277444095666574
2008-01-01,3.2658149715291525,0.7399997551837005,0.5358813580482292
2008-02-01,3.5365947591714133,0.9512692363000133,0.6384565867734662
2008-03-01,3.7711590157616417,1.173186748809924,0.7362834687779224
2008-04-01,3.267143026048855,0.6810525000733674,0.5065131139963029
2008-05-01,3.110440973125883,0.6927640153169659,0.5123558287679367
2008-06-01,3.4359653824443845,0.832024811494001,0.5812824804286262
2008-07-01,3.669490580340298,1.0864058353511077,0.6996438640690473
2008-08-01,3.776027124551635,1.2363036499501212,0.7614210763360993
2008-09-01,4.7761317537836,1.7830409371578506,0.9184597938290546
2008-10-01,7.138029770412556,3.400465678940805,0.9996845797329044
2008-11-01,7.844395345971491,3.123191881165818,0.9989338510140896
2008-12-01,7.660285079980124,3.3238543648898773,0.9995533892472732
2009-01-01,6.388291569059764,2.808599319152643,0.9962928571956772
2009-02-01,6.198652059657287,3.1952970685112247,0.9992148120577112
2009-03-01,6.316331773799217,2.7668966576344736,0.9956735898763808
2009-04-01,5.42293669335514,2.2667163765758467,0.9772394757124288
2009-05-01,4.811100623482517,1.37182807553766,0.8106804293688459
2009-06-01,4.171172307299493,0.9363988110916734,0.6314647140889313
2009-07-01,3.557523334059841,0.3318890738709479,0.3370834473931778
2009-08-01,3.3379648422287085,0.0656270483087269,0.2255750865303973
2009-09-01,2.977804360302778,0.069108129082577,0.2268850666314665
2009-10-01,2.861571860124334,-0.134272585951412,0.1577977670765299
2009-11-01,2.8559688695180903,0.0056946695302766,0.2037029459602219
2009-12-01,2.421946275380708,-0.4775295470166498,0.0759396997839635
2010-01-01,2.410360176256397,-0.1844158040971919,0.143150037080111
2010-02-01,2.4455255383742776,0.01486772558196,0.2069662425897174
